Actual,Predicted,y_score
1,1,0.39955318
0,0,0.20980358
1,1,0.43619698
0,0,0.17170988
1,1,0.52752036
0,0,0.17176664
1,0,0.2522569
1,1,0.38549277
1,1,0.2860135
1,1,0.7223197
1,1,0.70425814
0,0,0.18854247
0,0,0.13764681
0,0,0.23599797
1,1,0.8893558
0,0,0.17080782
0,0,0.17292787
0,0,0.23173003
0,0,0.14180751
0,0,0.17334612
0,0,0.24760264
0,0,0.15852688
1,1,0.9653133
0,0,0.14646758
1,1,0.27567756
0,0,0.1765868
1,1,0.47318318
0,0,0.14484544
0,0,0.19561508
0,0,0.20432034
1,1,0.88340735
0,0,0.17562549
0,0,0.14228293
0,1,0.6492643
1,1,0.29749072
0,0,0.17425261
0,0,0.23557578
1,1,0.3378864
0,1,0.288016
0,1,0.29174754
1,1,0.6138369
0,1,0.2718465
1,1,0.99205923
0,0,0.18566443
0,1,0.36857468
0,0,0.19529924
1,1,0.72659457
0,1,0.4242735
0,0,0.1835731
0,0,0.16338138
0,0,0.16771258
0,0,0.15730503
0,1,0.29966286
0,1,0.3111885
1,1,0.6872625
0,1,0.48194852
0,0,0.22165827
0,0,0.25112835
1,1,0.467986
0,0,0.17128487
1,1,0.28199303
0,0,0.24370992
0,0,0.1120348
1,1,0.9198465
1,1,0.95720935
1,1,0.886006
0,0,0.16842751
0,1,0.28609523
0,1,0.30580893
1,1,0.506346
0,1,0.311736
0,1,0.59200937
1,0,0.21605472
0,0,0.19787036
0,0,0.16318108
1,1,0.5288645
1,1,0.2844063
1,1,0.32772446
1,0,0.20904057
0,0,0.16138646
0,0,0.1665029
0,0,0.24313839
0,0,0.1541224
1,1,0.40065494
0,0,0.19805874
0,0,0.15683444
0,0,0.15976162
0,1,0.3246584
0,0,0.18095227
0,0,0.17025469
0,1,0.310283
0,0,0.12779664
0,0,0.12968065
0,0,0.21352066
0,0,0.15330525
0,1,0.44061333
0,0,0.22647446
0,0,0.20719996
1,1,0.8135359
1,1,0.37225568
0,1,0.32785353
0,0,0.21937066
0,0,0.22214429
1,1,0.42569804
1,1,0.31316623
1,1,0.800774
