Actual,Predicted,y_score
0,0,0.1773438
0,0,0.16753091
1,1,0.4301904
0,0,0.20256042
0,0,0.2184249
0,0,0.20155725
0,0,0.17799832
0,1,0.3337744
0,0,0.045140266
0,0,0.20148987
0,0,0.18735994
0,0,0.14196604
0,0,0.23322827
0,0,0.18579628
0,0,0.08302435
0,1,0.2549222
0,0,0.13832249
0,1,0.25934476
0,0,0.2198901
1,1,0.5358082
0,0,0.17416905
0,0,0.11332053
0,0,0.21362895
1,1,0.3373506
0,0,0.18504947
0,0,0.1364455
0,0,0.17094442
0,1,0.27981648
1,1,0.8627007
0,0,0.17965558
0,1,0.26483414
0,0,0.12086797
0,1,0.29513082
0,0,0.13325672
0,0,0.097206
0,0,0.14635433
0,0,0.097748786
0,0,0.17958888
1,0,0.23791446
0,0,0.10183037
0,1,0.3546147
0,1,0.2939409
0,1,0.24852362
0,1,0.40193462
1,1,0.29349893
0,0,0.19135118
1,1,0.32012054
1,1,0.28670257
0,0,0.2380813
0,0,0.1043171
0,0,0.13557349
1,1,0.887659
0,1,0.45839998
0,0,0.17107415
0,0,0.08696032
0,0,0.12928699
0,0,0.15761928
0,0,0.14276357
0,0,0.23058236
1,1,0.42918232
0,0,0.10717683
1,1,0.5587253
0,0,0.06533556
0,0,0.13357142
0,0,0.17229064
0,0,0.18647139
0,1,0.29167598
0,1,0.31147256
0,0,0.19003649
0,1,0.30646017
0,0,0.21582735
1,0,0.23536386
0,0,0.12052277
0,0,0.21938786
0,0,0.17026469
0,0,0.14625219
0,0,0.17713414
0,0,0.178276
0,0,0.17742519
1,1,0.26196083
1,1,0.35011542
0,0,0.12926544
0,0,0.15158485
0,0,0.13438635
0,1,0.28774628
1,1,0.31319275
0,0,0.08408241
0,0,0.16944021
0,0,0.14706975
0,0,0.122211404
1,0,0.12847206
1,1,0.47534093
0,1,0.27401033
1,1,0.31103945
0,0,0.09886231
1,1,0.2923115
0,0,0.128567
0,0,0.16292225
1,0,0.1973987
0,0,0.23663272
0,0,0.17314307
0,1,0.518424
0,0,0.20927769
0,0,0.07450283
0,0,0.084503524
1,1,0.3423075
0,0,0.14043358
0,0,0.2230786
0,0,0.10031866
0,0,0.21204153
1,0,0.2109607
0,0,0.22023204
0,0,0.12833828
0,0,0.20148553
0,1,0.2707276
0,0,0.18499358
1,0,0.06998742
1,0,0.1696573
1,1,0.24520126
1,0,0.16362916
1,1,0.2936174
0,0,0.088686585
0,0,0.1444758
0,0,0.24386166
0,0,0.1837639
0,0,0.24307875
0,0,0.15561642
0,1,0.5699713
0,0,0.056598466
0,1,0.3697965
0,1,0.3044975
1,1,0.46223146
1,1,0.7896031
0,1,0.30115977
0,0,0.1695509
1,1,0.84586406
1,1,0.77363116
0,0,0.09916059
0,0,0.10925195
0,0,0.11659518
0,1,0.3107391
1,1,0.9375421
0,1,0.24479866
0,1,0.43614992
1,1,0.2563058
0,1,0.28369564
1,1,0.28050882
1,0,0.16940713
1,1,0.30013776
1,1,0.30432716
1,1,0.81446975
0,1,0.37183553
1,0,0.20509167
0,0,0.13344106
1,1,0.46709773
0,1,0.8304876
0,0,0.19136567
0,0,0.24305125
0,0,0.1747118
0,0,0.18255165
0,0,0.11921483
1,1,0.44694752
0,0,0.13158002
0,0,0.17018422
0,0,0.20284154
0,1,0.4348169
0,0,0.15502419
0,0,0.13920698
0,0,0.09861874
1,1,0.9669488
0,0,0.16842288
0,0,0.21350385
0,0,0.22360842
1,1,0.29353347
0,0,0.20667978
0,0,0.19707622
0,0,0.12034094
0,1,0.32262415
0,0,0.14712887
1,1,0.6684569
0,0,0.1865707
0,0,0.14500429
0,0,0.15514684
1,1,0.9324159
0,1,0.3098425
1,1,0.31364948
0,0,0.14706765
0,0,0.15428506
1,0,0.20675002
0,0,0.123537295
0,0,0.16956738
0,0,0.14387009
0,0,0.21635218
0,0,0.08976024
0,1,0.643077
1,1,0.28629482
1,1,0.4666667
0,0,0.19736275
0,0,0.08281705
0,1,0.4682801
0,0,0.13468233
0,0,0.10724152
1,1,0.30553806
0,0,0.12080405
0,0,0.14750385
0,0,0.2174457
0,0,0.20677681
1,1,0.984345
0,0,0.121144034
1,1,0.9929697
0,1,0.40831456
0,0,0.06487377
0,0,0.10914963
0,0,0.21195413
0,1,0.29115853
0,1,0.8070528
0,0,0.16631861
0,0,0.1262078
0,0,0.16331188
0,1,0.376532
0,0,0.21788712
0,0,0.1538746
1,1,0.28921142
0,0,0.22129431
1,0,0.19841482
0,0,0.07645427
0,0,0.123435006
0,1,0.3656529
0,0,0.09595552
1,1,0.9616984
0,0,0.11593368
1,1,0.98546743
0,0,0.15180318
0,1,0.39013398
0,0,0.13407464
0,1,0.35035974
0,1,0.28903303
0,0,0.23007497
0,0,0.24393584
1,1,0.986705
0,1,0.37591574
0,0,0.07405137
0,0,0.2397756
1,1,0.44460946
1,1,0.25224826
0,0,0.13090703
1,1,0.3241999
0,0,0.21467492
0,0,0.13687266
0,0,0.1671963
0,1,0.24801044
1,1,0.2891049
0,1,0.32248446
1,1,0.26203713
0,0,0.11643886
1,1,0.90330034
0,0,0.09050091
0,1,0.29783508
0,0,0.22161153
0,0,0.19730501
0,0,0.11847593
0,0,0.21574157
0,0,0.16624404
0,1,0.274036
0,0,0.17525445
0,0,0.17348652
0,0,0.18735217
0,0,0.2068939
0,0,0.17296046
0,0,0.22907135
0,0,0.20477915
0,0,0.098775215
0,0,0.09144266
0,0,0.13085705
0,1,0.31695774
1,1,0.31388122
0,0,0.16629227
0,0,0.17650534
0,0,0.0843499
1,1,0.99216396
0,0,0.18569675
0,0,0.062476642
1,0,0.16289037
0,0,0.15508072
0,0,0.17129456
0,0,0.22706696
0,1,0.6219751
0,0,0.23531371
0,0,0.12290032
0,0,0.19133334
1,1,0.42935002
0,1,0.33224493
0,0,0.14617257
0,0,0.12801218
0,1,0.29298654
0,0,0.094082944
0,0,0.13895604
1,1,0.43082875
0,0,0.18881312
0,1,0.43668863
0,0,0.14349903
0,0,0.06098186
0,0,0.14547718
0,0,0.13161403
0,0,0.11961236
0,0,0.15354116
0,0,0.15050387
1,0,0.17086257
0,0,0.22049393
0,0,0.12167592
0,0,0.13780433
0,0,0.17880982
0,0,0.14518087
0,1,0.2579285
0,0,0.14648286
0,0,0.19578677
1,1,0.35344344
1,1,0.65346956
