Actual,Predicted,y_score
0,0,0.26362783
0,0,0.204606
0,0,0.21258885
0,0,0.21606068
0,1,0.27291772
0,0,0.20773914
0,0,0.21144052
0,1,0.29348916
1,1,0.33527848
1,1,0.30494973
0,0,0.21972515
0,0,0.19897982
0,1,0.2863381
0,0,0.26355305
1,1,0.5293929
1,1,0.5697359
0,1,0.3396166
0,0,0.21805169
0,1,0.2993736
0,0,0.2547866
0,0,0.26706663
0,0,0.21073702
0,0,0.1986384
0,0,0.22852267
0,0,0.23382437
0,0,0.2447647
0,0,0.21975784
1,1,0.27480286
0,0,0.20111087
0,0,0.22989853
1,1,0.33824143
0,0,0.19859208
0,0,0.17174836
0,0,0.23214473
0,1,0.5326377
1,1,0.35780162
0,0,0.26713496
0,1,0.28966558
0,0,0.24199237
0,0,0.25957268
1,1,0.3427938
0,0,0.23404275
0,0,0.19658361
0,0,0.24616958
0,1,0.31332406
0,0,0.20286128
0,1,0.3227364
0,0,0.20572042
1,0,0.23514804
0,0,0.2632506
0,0,0.24138339
1,1,0.5710634
0,1,0.29550025
0,0,0.23719549
0,0,0.23294201
0,0,0.23468933
0,0,0.26978254
1,1,0.42585474
0,1,0.43360725
0,0,0.2296786
1,1,0.5614145
1,1,0.47865003
1,1,0.34969375
0,1,0.2729392
1,0,0.21495831
0,0,0.20702374
1,0,0.2696597
1,1,0.40345347
0,0,0.20213616
0,1,0.273583
0,0,0.26961017
0,0,0.20526297
0,0,0.22715893
0,0,0.21428847
0,0,0.20050098
1,1,0.29554236
0,0,0.21841672
0,0,0.24122246
0,0,0.2247861
0,0,0.20214012
0,1,0.3087498
1,1,0.49030185
0,0,0.18421376
1,1,0.354653
0,0,0.19694683
1,1,0.53266376
1,1,0.35250875
0,0,0.22615562
1,1,0.31050295
0,0,0.2448781
0,0,0.25004902
0,0,0.19766143
1,1,0.30805436
1,1,0.33446413
1,1,0.32371658
0,1,0.295829
0,0,0.22813734
0,1,0.27172795
1,0,0.26153582
0,1,0.5486313
0,1,0.32851464
1,1,0.4472436
0,0,0.21083035
0,0,0.18992251
0,0,0.25086647
0,0,0.22197115
0,1,0.4504795
0,1,0.27052304
0,0,0.21954584
0,1,0.31828973
0,0,0.20892376
0,0,0.21424156
0,0,0.210668
0,0,0.19009128
0,0,0.21212488
0,0,0.23857646
0,0,0.19795734
1,0,0.26652354
0,0,0.2690939
0,0,0.22023332
0,0,0.18770313
0,0,0.2368043
0,0,0.23998429
0,1,0.32473713
0,0,0.26602873
0,0,0.21121816
0,0,0.22964962
0,0,0.22888891
0,0,0.19748516
0,0,0.19116023
0,1,0.27623263
0,0,0.21189085
1,1,0.27812356
1,1,0.29138976
1,1,0.30702826
0,1,0.29797947
0,0,0.23651351
1,1,0.34099087
0,1,0.27802837
0,1,0.43778676
0,0,0.26600218
1,0,0.25539386
0,0,0.23341605
0,0,0.22254835
1,1,0.28209937
0,0,0.17787132
0,1,0.2958422
0,0,0.19409193
0,0,0.2389941
0,0,0.18907832
0,1,0.43796748
0,1,0.29365036
0,1,0.3466448
0,1,0.32448363
0,0,0.19529714
0,0,0.2351334
0,1,0.28265902
1,0,0.22680281
0,0,0.23110284
0,0,0.20966575
1,1,0.27375463
0,0,0.19853176
0,0,0.23688267
1,0,0.26519838
0,0,0.20439276
0,0,0.20471652
1,1,0.30335152
0,0,0.25331047
0,0,0.2685959
0,1,0.49912086
0,1,0.30410668
1,0,0.2670432
0,1,0.2958588
0,0,0.21520707
1,1,0.31259677
0,0,0.24689642
0,0,0.24470316
1,1,0.3689774
0,1,0.3281481
0,0,0.18244739
0,1,0.3350507
1,1,0.27739984
0,1,0.30869013
0,0,0.21374653
0,0,0.2069494
1,0,0.23283485
0,1,0.3074891
1,0,0.24028307
0,1,0.32903177
1,1,0.35394815
0,0,0.20999144
0,0,0.24808581
1,1,0.36158547
0,1,0.3008705
0,0,0.23340051
0,0,0.257454
0,0,0.25638548
1,1,0.53324
0,1,0.29633236
0,0,0.21075964
1,1,0.2810813
1,0,0.2495148
0,0,0.26849812
1,1,0.322743
0,1,0.2870112
0,0,0.23159
0,0,0.21186805
0,0,0.20332567
0,0,0.20575868
1,0,0.24692814
1,0,0.22981063
1,1,0.34088266
0,1,0.3478238
0,0,0.17592496
0,1,0.29073608
0,0,0.21178894
0,0,0.25600705
0,0,0.24676278
0,0,0.24779025
1,0,0.25789112
0,0,0.2044577
0,0,0.21222974
1,1,0.31684446
0,0,0.22060844
0,0,0.2143935
0,0,0.22632521
0,0,0.25185886
0,0,0.20281024
0,0,0.26158017
0,0,0.20175678
0,0,0.21868862
0,0,0.20475033
0,0,0.20078935
1,1,0.33031654
1,1,0.55251104
1,1,0.28657308
1,1,0.5140832
0,1,0.27604857
1,1,0.27696943
0,0,0.20585361
0,1,0.45943516
1,1,0.287958
0,0,0.26995128
1,1,0.2829908
0,1,0.29768845
0,0,0.2224785
0,1,0.30344927
0,1,0.28150564
1,1,0.46637005
0,0,0.26566294
0,0,0.22410718
0,0,0.22494179
0,1,0.28166598
1,1,0.3362842
0,1,0.31632516
0,0,0.16231987
1,1,0.5234755
1,1,0.48772165
1,1,0.3409265
0,0,0.26967886
0,0,0.21805984
0,0,0.20140368
0,1,0.451513
1,0,0.26633468
1,1,0.53481764
0,0,0.22805056
0,1,0.47766438
0,1,0.29267257
0,0,0.2340538
0,1,0.27491096
0,1,0.27293774
0,0,0.26027107
0,1,0.3375529
0,0,0.20550324
0,1,0.29996222
0,0,0.21395715
1,1,0.27181867
1,1,0.28281468
0,0,0.23152404
1,1,0.43626636
1,1,0.27909645
1,0,0.26027888
0,1,0.27048397
0,1,0.27739146
1,1,0.29182282
1,0,0.25295112
1,1,0.5283558
0,0,0.19516036
0,0,0.19400945
1,1,0.34138596
0,1,0.2792499
0,0,0.20999388
0,0,0.26907367
0,0,0.2062309
0,0,0.24781622
1,1,0.34969375
0,0,0.26032317
0,0,0.2593664
0,0,0.190295
0,0,0.22189243
1,1,0.5728943
0,0,0.198298
1,1,0.28718543
0,0,0.22216377
0,0,0.251277
1,1,0.5323591
1,1,0.31709114
0,0,0.22429979
0,0,0.20811443
0,1,0.32989734
0,1,0.27815244
0,0,0.24954258
0,1,0.40071347
1,1,0.5270335
0,0,0.18665518
0,0,0.2535258
0,0,0.19949159
0,0,0.20727035
0,0,0.20362844
0,0,0.22342718
0,1,0.45395857
0,0,0.22434603
1,1,0.2789203
0,0,0.25323498
0,1,0.30705595
0,0,0.22240567
1,1,0.3452647
1,1,0.3067769
1,1,0.40028745
1,1,0.51827365
1,1,0.45685714
0,0,0.19914816
0,1,0.27362922
0,1,0.27378204
1,0,0.21803845
1,1,0.31397805
0,1,0.3195591
1,1,0.5575417
0,0,0.2067963
0,0,0.21586557
0,0,0.22623023
0,0,0.24651636
0,0,0.23702976
0,0,0.21857098
0,0,0.18743427
0,0,0.26591587
0,0,0.21913794
1,1,0.41362217
0,0,0.20911299
0,0,0.2624788
1,1,0.51210463
0,1,0.27240098
0,0,0.20724979
0,0,0.24022324
0,0,0.22687374
0,0,0.24693072
1,1,0.53913
1,1,0.5062062
1,1,0.47665116
0,0,0.18027373
0,0,0.21359754
0,0,0.21802399
1,1,0.45997113
0,0,0.24203476
0,0,0.25352407
0,0,0.19434813
0,1,0.28806993
0,0,0.21229684
0,1,0.2970885
0,0,0.22687255
1,1,0.28663605
0,1,0.3769482
0,1,0.28479406
0,0,0.25369552
0,0,0.21007535
1,1,0.28897813
0,1,0.34389287
0,0,0.20822933
0,0,0.25573638
0,0,0.224506
0,0,0.22533458
0,1,0.27148658
0,0,0.20481017
0,0,0.21992573
1,0,0.23822711
0,0,0.2668814
0,0,0.238713
0,1,0.2980648
0,0,0.25842345
0,0,0.20993806
1,1,0.54458714
1,1,0.5062269
0,1,0.2984819
0,1,0.323838
0,0,0.24758741
1,0,0.21017402
0,0,0.20683943
0,0,0.22121137
0,1,0.32216647
0,1,0.28106606
0,1,0.28405383
0,0,0.19733141
0,0,0.20251873
0,1,0.28152847
0,0,0.228264
0,0,0.23760523
1,0,0.25164872
0,1,0.27324995
0,0,0.20049794
0,1,0.3255056
0,0,0.24527782
0,1,0.45503038
1,1,0.5164824
1,1,0.33783245
1,1,0.3297395
0,0,0.21819565
1,1,0.30174497
0,0,0.2160069
1,1,0.47416157
0,1,0.40014535
0,0,0.21784611
0,0,0.25666475
0,0,0.22143973
0,0,0.26516962
0,0,0.2172457
1,1,0.28464666
0,0,0.217629
1,1,0.3073943
0,0,0.21925397
0,1,0.3054701
0,0,0.22216992
0,0,0.1810345
0,0,0.20850167
1,1,0.27734917
0,0,0.24170767
1,1,0.2895785
0,1,0.30881703
1,1,0.50656575
1,1,0.5244462
0,1,0.28372
0,0,0.22372173
0,1,0.27141777
0,1,0.29859403
0,1,0.3102669
0,0,0.24657507
0,0,0.21128559
1,1,0.51987237
0,0,0.26955828
1,1,0.36933845
1,0,0.23625134
1,1,0.32740244
1,1,0.55293095
0,0,0.22500181
0,0,0.19915129
1,1,0.5599831
0,0,0.22198793
0,0,0.21551621
0,0,0.19254932
0,0,0.2538992
1,1,0.5412959
0,0,0.18168198
0,0,0.20393053
1,1,0.5151937
0,0,0.26703426
1,1,0.51787174
0,0,0.19912109
0,1,0.29567692
0,0,0.21475793
0,0,0.21543328
0,1,0.31450474
0,0,0.20701882
0,0,0.24548952
0,1,0.38787144
0,0,0.19959703
0,0,0.22655986
0,0,0.1897474
0,1,0.27752146
0,0,0.19780628
1,1,0.29192734
0,0,0.21090768
0,0,0.24556294
0,0,0.2605433
0,1,0.29312402
0,1,0.33796385
0,1,0.3911387
0,0,0.19837198
0,1,0.27426532
1,0,0.2180022
0,0,0.2281515
0,0,0.24367744
0,0,0.22460793
1,1,0.36758086
0,0,0.21708567
0,1,0.33317065
0,1,0.27232078
1,1,0.3145173
1,1,0.28614885
0,0,0.25474957
0,0,0.24728552
1,0,0.2439347
0,0,0.24298804
0,1,0.3109771
0,0,0.21385403
0,1,0.30622372
0,0,0.24568811
0,0,0.23640618
0,0,0.21026523
0,0,0.2146111
1,1,0.28026193
0,0,0.2116245
1,1,0.32477027
1,0,0.24245022
0,1,0.36431742
0,0,0.26166785
0,1,0.29390332
0,0,0.26382482
0,1,0.3300563
