Actual,Predicted,y_score
1,1,0.12729895
0,0,0.100729294
1,1,0.15301783
0,0,0.09808956
1,1,0.17057812
0,0,0.11650907
1,1,0.13180216
1,0,0.12481871
1,1,0.13436668
1,1,0.4220116
1,1,0.1915024
0,1,0.14268392
0,0,0.08818334
0,0,0.11276786
1,1,0.49731275
0,0,0.09332408
0,0,0.10628143
0,0,0.097565874
0,0,0.08440005
0,0,0.08682569
0,0,0.11143889
0,0,0.09761866
1,1,0.36498687
0,0,0.09416849
1,1,0.13222194
0,0,0.08267145
1,1,0.2425611
0,0,0.10718611
0,0,0.095719256
0,0,0.12224041
1,1,0.48863977
0,0,0.10656266
0,0,0.09037163
0,1,0.3806145
1,1,0.1865759
0,0,0.10444762
0,0,0.10018576
1,0,0.12089403
0,0,0.12061038
0,0,0.11474633
1,1,0.24355756
0,1,0.16546573
1,1,0.5152398
0,0,0.10291018
0,1,0.13620777
0,1,0.1959777
1,1,0.38827503
0,1,0.13688883
0,0,0.08937496
0,0,0.09458317
0,0,0.09015079
0,1,0.14869833
0,1,0.13975213
0,0,0.11959968
1,1,0.3504291
0,1,0.15197124
0,0,0.09350257
0,0,0.09924112
1,1,0.20457684
0,0,0.09115323
1,1,0.21865854
0,0,0.10948434
0,0,0.082607105
1,1,0.48667198
1,1,0.5216311
1,1,0.55165285
0,0,0.09584478
0,1,0.12909059
0,0,0.11089254
1,1,0.1919974
0,1,0.22016908
0,1,0.17675276
1,1,0.15961508
0,0,0.086342774
0,1,0.1393417
1,1,0.24377541
1,0,0.12286032
1,1,0.13775355
1,0,0.106219895
0,0,0.083926335
0,0,0.094663374
0,0,0.10539439
0,0,0.09928465
1,1,0.14938374
0,0,0.099776976
0,0,0.11948289
0,0,0.08326677
0,1,0.12864938
0,0,0.09439863
0,0,0.098655455
0,1,0.24073903
0,0,0.10096174
0,0,0.0803497
0,0,0.09961945
0,0,0.08653212
0,0,0.112500794
0,0,0.09728762
0,0,0.09957333
1,1,0.4140436
1,0,0.12152056
0,1,0.13237624
0,0,0.10347878
0,1,0.12657927
1,1,0.191939
1,0,0.11723405
1,1,0.34050435
0,0,0.116727315
0,0,0.11184238
1,1,0.17513505
0,1,0.13631149
1,0,0.11246341
0,0,0.09798833
1,1,0.43012473
0,0,0.08903912
1,1,0.5157787
1,0,0.124565616
0,1,0.13980174
0,0,0.12456747
0,1,0.15832664
1,1,0.1422438
1,0,0.10005273
0,0,0.08700898
0,1,0.13098736
1,0,0.105219096
0,0,0.07666825
1,1,0.3230057
1,1,0.39431396
0,0,0.10914694
0,0,0.09750114
0,1,0.13558137
1,1,0.46024156
0,0,0.084362954
1,1,0.14042093
0,0,0.1056423
0,1,0.12968919
0,1,0.13757789
1,1,0.17478648
0,0,0.10140574
0,0,0.08529384
0,0,0.11282014
0,0,0.09566149
0,0,0.08510012
0,0,0.09553228
0,1,0.12924883
0,0,0.10916377
0,1,0.1312844
0,1,0.12670615
0,0,0.08714911
0,1,0.18491867
0,0,0.10571284
0,1,0.16291259
1,1,0.15674175
1,1,0.14429286
0,0,0.09733009
1,1,0.49510354
0,0,0.118141055
0,0,0.089535564
0,0,0.12435285
1,1,0.20817912
0,0,0.09705828
0,0,0.10027589
1,1,0.22212563
0,0,0.09282164
0,0,0.1254327
0,0,0.108335644
1,1,0.1321239
0,0,0.08827988
0,1,0.22665648
0,1,0.3163696
0,0,0.10263072
0,0,0.10037088
1,1,0.14499576
1,0,0.11144295
0,1,0.17844144
0,0,0.12069355
0,0,0.10129338
1,1,0.19787301
0,0,0.08746669
0,0,0.08263775
0,1,0.17013285
0,1,0.12665047
1,0,0.12092892
1,0,0.11649819
0,0,0.0863076
1,1,0.13194291
0,0,0.0923439
0,1,0.14858277
0,0,0.1119803
0,1,0.14507833
1,1,0.16324627
1,0,0.11037466
1,1,0.14701483
1,1,0.51349527
0,1,0.13086016
1,1,0.4679286
0,0,0.1080762
0,1,0.20070401
0,1,0.13349383
0,1,0.13708995
0,0,0.09071993
1,1,0.5279222
0,0,0.09257488
0,0,0.08468462
1,0,0.1080296
1,0,0.12456013
0,1,0.12919962
1,0,0.12102667
0,0,0.102936335
0,0,0.08018462
1,0,0.119850956
0,0,0.09347602
0,1,0.13584752
0,0,0.07854141
0,1,0.1886581
0,0,0.08765103
0,1,0.30975756
0,0,0.10113661
0,0,0.10877207
0,0,0.09737254
0,0,0.11645696
1,1,0.19996026
0,1,0.13680504
0,0,0.103966214
0,0,0.092759706
1,1,0.4664652
1,0,0.11939513
0,0,0.10691134
0,1,0.1617314
1,1,0.17202768
0,1,0.14636159
1,0,0.103680365
1,1,0.21585461
0,1,0.1444286
0,1,0.1750291
1,0,0.09298585
0,0,0.08585881
0,0,0.11080583
0,0,0.11088662
0,1,0.2785615
0,0,0.07915768
0,0,0.08469392
1,1,0.42778456
0,1,0.13505884
1,1,0.28401738
1,0,0.10081651
1,1,0.1439722
0,0,0.112156846
0,0,0.123748824
0,0,0.08609683
1,1,0.37307352
0,0,0.11337844
0,0,0.10102841
0,0,0.091420956
0,0,0.09175221
0,0,0.08190157
0,1,0.14562263
1,1,0.1421001
0,0,0.10270791
0,0,0.10729964
0,1,0.12893781
0,0,0.09672266
0,0,0.08931916
1,0,0.11467024
0,0,0.08271225
0,0,0.12269105
1,1,0.22857942
0,1,0.1982513
1,0,0.09433205
0,0,0.10990629
0,0,0.099572554
0,0,0.08304049
0,0,0.112199426
0,0,0.09222927
1,0,0.12330704
1,1,0.34111056
0,1,0.16102552
0,0,0.11153412
