Actual,Predicted,y_score
0,1,0.57299775
0,1,0.6359128
1,1,0.99066716
0,0,0.4395656
0,0,0.45551518
0,0,0.3100684
0,1,0.52500916
0,1,0.90878886
0,0,0.47054952
1,1,0.8253222
0,0,0.08549511
0,0,0.40267178
1,1,0.9046048
0,0,0.29635522
1,1,0.9688784
0,0,0.4683068
0,1,0.51570797
1,1,0.9976376
0,1,0.66770965
0,1,0.69705296
0,0,0.25120202
0,0,0.40504056
0,0,0.4150446
0,1,0.7403699
1,1,0.8261507
1,1,0.985884
0,1,0.99704206
0,1,0.9496545
0,0,0.25807053
1,1,0.9119411
0,0,0.105092436
1,1,0.822295
0,0,0.33535254
0,0,0.4379108
0,1,0.8888435
1,1,0.8612865
0,0,0.21275793
0,0,0.29576597
0,0,0.09888199
0,0,0.1984327
0,0,0.38355824
0,1,0.8233579
0,0,0.23876728
0,1,0.5258585
0,0,0.38752148
0,0,0.29585657
0,1,0.8536012
0,1,0.85097885
0,1,0.6068237
0,0,0.389931
0,1,0.88294953
0,0,0.4361743
0,0,0.29038748
0,0,0.4729448
0,0,0.42273822
0,0,0.3496962
0,1,0.65273905
1,1,0.78019476
1,1,0.7339
1,1,0.58643657
1,1,0.5914859
1,1,0.9999623
0,0,0.34366885
1,0,0.32736957
1,0,0.43135113
1,0,0.40252158
0,0,0.18446477
1,1,0.53311205
0,0,0.28145105
0,0,0.4605426
0,0,0.043729406
0,0,0.17864574
1,1,0.999929
0,0,0.28163552
0,0,0.3048592
0,0,0.04565672
0,0,0.3029154
0,0,0.40599957
0,0,0.26564655
1,1,0.95165724
1,1,0.999999
0,1,0.74723935
0,0,0.24149178
0,0,0.20237866
1,1,0.8875709
0,0,0.112890474
0,0,0.34577495
0,0,0.13048008
0,0,0.20654753
1,0,0.19710504
1,1,0.8908404
0,0,0.16116686
1,0,0.44462937
0,0,0.20695618
0,0,0.215506
0,0,0.25608036
1,1,0.8144849
1,1,0.9513346
0,0,0.27750152
0,1,0.5041874
0,0,0.3772997
0,0,0.0955185
1,1,0.6572541
0,0,0.35659334
0,0,0.028839212
0,0,0.30531698
0,1,0.72220564
1,1,0.9697509
0,1,0.5195772
0,1,0.8480862
0,0,0.3247741
0,0,0.15476005
1,1,0.99952346
0,1,0.72568834
0,0,0.35619298
0,0,0.20686819
0,0,0.3241017
0,1,0.71323055
0,0,0.030374922
0,1,0.60752106
1,0,0.3470343
0,0,0.09857006
1,1,0.97750926
0,0,0.11769397
0,1,0.50884783
