Actual,Predicted,y_score
0,0,0.42831692
0,0,0.2639202
1,1,0.59673303
0,0,0.2640888
0,0,0.36174822
0,0,0.4011574
0,0,0.32577065
0,0,0.42420813
0,0,0.330769
0,0,0.2767868
0,0,0.2764901
0,0,0.26004824
0,0,0.47863373
0,0,0.3553657
0,0,0.30352235
0,0,0.3207225
0,0,0.33008063
0,0,0.41525006
0,0,0.28612277
1,1,0.6943445
0,0,0.27703506
0,0,0.35129675
0,0,0.28382373
1,0,0.40136728
0,0,0.3041294
0,0,0.36303294
0,1,0.6206882
0,0,0.2659691
1,1,0.89390546
0,0,0.31556037
0,1,0.69986624
0,0,0.24338195
0,1,0.5334956
0,0,0.29034102
0,0,0.38838622
0,0,0.23582415
0,0,0.40110946
0,0,0.24813376
1,0,0.31494877
0,0,0.36732888
0,0,0.38045076
0,0,0.3094379
0,0,0.44100094
0,1,0.5497026
1,0,0.4169386
0,0,0.26268125
1,1,0.52972776
1,0,0.41657683
0,0,0.35844207
0,0,0.19335659
0,0,0.2719745
1,1,0.59824383
0,1,0.53810924
0,0,0.15655343
0,0,0.30898768
0,0,0.4294487
0,0,0.22564304
0,0,0.27503625
0,0,0.40114385
1,1,0.5740828
0,0,0.2670274
1,0,0.4593743
0,0,0.24302872
0,0,0.24080972
0,0,0.2666743
0,0,0.2787509
0,0,0.15379007
0,1,0.6715952
0,0,0.34559304
0,0,0.43094528
0,0,0.20891081
1,1,0.52515787
0,0,0.23162872
0,0,0.3634189
0,0,0.36148906
0,0,0.2215815
0,0,0.35380453
0,0,0.25538704
0,0,0.29814813
1,0,0.45390052
1,0,0.45760095
0,0,0.31413874
0,0,0.27440804
0,0,0.24974322
0,0,0.40536693
1,1,0.60565907
0,0,0.19755113
0,0,0.3242237
0,0,0.31561434
0,0,0.22325225
1,0,0.38667992
1,0,0.49281225
0,0,0.42252144
1,1,0.53975546
0,0,0.20875093
1,0,0.39322838
0,0,0.2889424
0,0,0.32041356
1,0,0.1420812
0,0,0.21794891
0,0,0.285009
0,1,0.561563
0,0,0.4585115
