true_label,predicted_label,y_score
1,0,0.11943966398503794
0,0,0.011641736851798241
0,0,0.00500191880520653
0,0,0.0019331631808194162
1,1,0.7300987594311908
1,1,0.9494003527307983
0,0,0.0007864783342862919
0,0,0.017995228372220905
1,1,0.9972211297731712
0,0,0.0016112408972765828
0,0,0.1473165561347714
0,0,0.002022452953318074
0,0,0.0009417162361061701
0,0,0.012833860299585834
1,0,0.08363057773645559
0,0,0.060671791367771344
0,0,0.36149515892071094
0,1,0.610950527362677
0,0,0.017066383712355616
0,0,0.005920227348397508
0,0,0.09516311183359837
0,0,0.004478717410358103
0,0,0.1403023223905022
0,0,0.013345322295330987
1,0,0.36296818448544027
0,0,0.20117589770973746
1,1,0.7400442885794453
0,0,0.022185457217300558
1,0,0.07798949068935003
0,0,0.0013121116006186487
1,1,0.9876410146359936
0,0,0.04230596511802939
0,0,0.0005039928558226934
0,0,0.02875428039627129
0,0,0.07442009486936815
1,0,0.2831467323231638
1,0,0.2080121705251954
0,1,0.913720185790134
1,1,0.9772560929991294
0,0,0.014623254401275569
1,1,0.8832469663428617
0,0,0.0001852464816001614
0,0,0.008046996075029789
0,0,0.0005080433021413372
0,0,0.04100283922844395
0,0,0.0016429487902424637
0,0,0.17488636298639476
0,1,0.7830534312779621
0,0,0.010762676679944672
0,0,0.0073165122397605776
0,0,0.0073165122397605776
1,0,0.06007139813108439
0,0,0.0030227865477270247
1,1,0.8372686841071618
0,0,0.1296225420834062
0,0,0.08822609523015323
0,0,0.000855669213210254
0,1,0.5732804744573144
0,0,0.002044904366281652
0,0,0.018356595542930235
0,0,0.00141388862404194
0,0,0.024204370291133915
1,1,0.960883738496396
0,0,0.0030407877621569067
0,0,0.004541617807258089
0,0,0.006818057568137307
0,0,0.008112754816640378
1,1,0.8066045312040094
0,0,0.0033437259106724
1,1,0.5466699993267689
0,0,0.0007647274002970134
0,0,0.0004198556925895033
0,0,0.010762676679944672
0,0,0.04396427542555851
1,1,0.563348934414279
1,1,0.9641508715211423
0,0,0.02052145667802505
0,0,0.030207722772251575
1,0,0.17052754780576895
1,0,0.12861984365510185
0,0,0.11115274004982624
0,0,0.0010407144571835233
0,0,0.49609603403777786
0,0,0.053652383520947165
0,0,0.00024973319074751303
1,0,0.40391021419735984
0,0,0.0073165122397605776
1,1,0.9950577011203626
1,0,0.07314954736848074
0,0,0.000888312798326472
0,0,0.0012958583012827494
1,1,0.9683086569063035
1,1,0.9702945476219856
1,1,0.7596477625206043
0,0,0.0018565935276296257
0,0,0.04478596485888042
1,1,0.9630428713323927
0,0,0.1789558778355406
1,1,0.9462589046764015
0,0,0.0004198556925895033
1,1,0.9841882825188575
0,0,0.08822762080445687
0,0,0.0021616692653909286
0,0,0.002961617822277984
1,1,0.9922321519779872
0,0,0.0073165122397605776
1,1,0.9588627448469003
0,0,0.08091836437675293
1,1,0.9985093041212892
0,0,0.0005122392023939935
0,0,0.16212228506294857
0,0,0.030207722772251575
1,0,0.4468789363701822
1,1,0.9358393960463625
1,0,0.13232768587374316
0,0,0.014166276035291015
0,0,0.0009117678962661873
0,1,0.9976135129982144
0,0,0.0038336147921593272
0,1,0.8660515065617418
0,0,0.0035492296528704358
0,0,0.02423683710462098
1,1,0.7213616973987816
0,0,0.006655222951728102
0,0,0.001091092741504252
0,0,0.02780793472033899
1,0,0.004777566859195205
0,0,0.005349155008654371
1,1,0.9888090177973708
0,0,0.0001852464816001614
0,0,0.06254271569248754
0,0,0.0033437259106724
0,0,0.0027125239217870244
0,1,0.7789732666739456
1,1,0.7397553398907937
0,0,0.0011548921745957795
0,0,0.016970687398084
1,1,0.8637709931068099
0,0,0.0009117678962661873
0,0,0.3105688158368725
0,0,0.02780793472033899
0,0,0.014279103514202071
0,0,0.37385788396410236
0,0,0.0005989576692731249
1,1,0.9353199307483728
0,0,0.0006354021786606511
0,1,0.9915383059517735
0,0,0.0006949850881862622
0,0,0.0034312841288029936
1,0,0.30339657097837647
0,0,0.054209505963698786
1,0,0.28991170757250895
0,0,0.004471431527345931
1,1,0.7126753364964973
0,1,0.5726008936778904
1,1,0.8928793699168127
0,0,0.05138969553222984
0,0,0.010691952465011584
0,0,0.03735369806774012
1,1,0.9482140865148572
0,0,0.003957266621959198
0,0,0.00595606527904318
0,0,0.007187057954143585
1,0,0.0017225143641567621
1,0,0.19577803352206571
0,0,0.0004198556925895033
0,0,0.060671791367771344
0,0,0.005986701788400436
0,0,0.008814879235109171
0,0,0.0004404178127323202
1,1,0.8666532425316577
0,0,0.03632990871676228
1,1,0.8252480725904214
1,0,0.029408137377380864
1,1,0.9514100548695814
0,1,0.6060384671513575
0,0,0.011552743702746804
1,0,0.35503788120192276
0,0,0.05843464063940136
0,0,0.03306287334964699
0,0,0.0010661119588782455
0,0,0.004469774808342013
0,0,0.004508628313383854
0,0,0.0020024639966216735
0,0,0.006049128773227437
0,0,0.004118764612877008
1,1,0.9486333435554714
0,0,0.05712680560543728
0,0,0.0033437259106724
0,0,0.0026053404947281988
0,0,0.001837376156188091
0,0,0.02385075490896516
1,1,0.5241732370517557
1,1,0.9069514453878958
0,0,0.1689327223918853
0,0,0.01653612783623462
0,0,0.0002475014741281633
0,0,0.002028635734437785
0,0,0.1612398101016483
0,0,0.060957393303270754
0,0,0.19467275112285393
0,0,0.05602249538095003
1,1,0.9726782430771823
0,0,0.00040460776922522434
0,0,0.025460280526724322
1,1,0.8657888227485924
0,0,0.33889953566433506
0,0,0.023844841170885926
1,1,0.9141561156105318
0,0,0.0003206325960838781
1,1,0.652002597497992
0,0,0.07290241552086485
1,0,0.26270843846471365
1,1,0.9039305888236849
0,0,0.0012757423620886506
0,0,0.00176361619999416
0,0,0.0021611373818623564
0,0,0.07442009486936815
0,0,0.004835531594844896
0,0,0.0005367029960426346
0,0,0.07442009486936815
0,0,0.0004198556925895033
0,0,0.05481785909441425
0,0,0.3135918206209231
0,0,0.0019522549114691235
0,0,0.09533781661106944
0,0,0.00099901944392383
1,1,0.9461824312044923
0,0,0.06477822055825336
0,1,0.8151019770693202
0,0,0.010489172974625833
0,0,0.014730450578256414
0,0,0.012403555041138775
0,0,0.0837545895992958
0,0,0.0027883408276586493
0,0,0.08971901572265946
0,0,0.03649626553920589
0,0,0.013156310290558306
0,0,0.05015961538509162
1,1,0.977537372898106
0,0,0.015284805174145466
1,1,0.9912896266726074
0,0,0.21496302219934607
0,0,0.018941247806260973
0,0,0.005256986826158804
0,0,0.04699173307269734
0,0,0.07716542810072606
1,1,0.9895572544145722
0,0,0.0013533540844728193
1,1,0.9962752229056043
0,0,0.005196305300768068
1,1,0.9845869137851763
1,1,0.9989829563156306
0,0,0.03658428395653952
0,0,0.0007224445720025347
1,1,0.8906965218805873
1,1,0.9754862976549845
0,1,0.7659197892087775
0,0,0.16768782275620062
0,0,0.0014235741939202305
