true_label,pred_label,predict_proba
0,0,0.044022113084793
0,0,0.2495834529399871
1,1,0.4790607094764709
0,1,0.3248313367366791
0,1,0.30286905169487
0,1,0.2714486420154571
0,1,0.4820471405982971
0,0,0.2213119864463806
0,0,0.0580349899828434
0,0,0.202632337808609
0,0,0.0099085541442036
0,0,0.0285607930272817
0,0,0.0448584631085395
0,0,0.1679718643426895
0,0,0.0553767792880535
0,0,0.2461427897214889
0,0,0.2539160251617431
0,1,0.4096809327602386
0,0,0.1206362694501876
1,1,0.5066286325454712
0,0,0.0154195958748459
0,0,0.036960694938898
0,0,0.0810320600867271
1,0,0.1832038909196853
0,0,0.0754371881484985
0,0,0.1175521090626716
0,0,0.0978754758834838
0,1,0.2936014235019684
1,1,0.736964762210846
0,0,0.1792928725481033
0,0,0.173343539237976
0,0,0.1507445275783538
0,1,0.3645997047424316
0,0,0.0671022683382034
0,0,0.1302326023578643
0,0,0.1046393290162086
0,0,0.0853143334388732
0,0,0.098608948290348
1,0,0.1110898181796073
0,0,0.1146710887551307
0,0,0.0711774453520774
0,0,0.0358278229832649
0,0,0.1650829017162323
0,1,0.2793187499046325
1,0,0.219696968793869
0,0,0.2323975265026092
1,0,0.1382820308208465
1,0,0.251857042312622
0,0,0.1951826810836792
0,1,0.3317432105541229
0,0,0.0978066623210907
1,1,0.6113064289093018
0,0,0.2012013047933578
0,0,0.1133507043123245
0,0,0.1417522132396698
0,1,0.3987843990325928
0,0,0.0222141928970813
0,0,0.0667285099625587
0,0,0.2056070417165756
1,1,0.2709659039974212
0,0,0.1129625588655471
1,0,0.1664563417434692
0,0,0.0017909058369696
0,0,0.2529467046260834
0,0,0.2529467046260834
0,0,0.2020887732505798
0,0,0.155818909406662
0,0,0.1857376545667648
0,0,0.0617924891412258
0,0,0.1478322148323059
0,0,0.2358952015638351
1,1,0.5147573351860046
0,0,0.0009069398511201
0,0,0.1728950589895248
0,0,0.08310117572546
0,0,0.1318032145500183
0,0,0.1183454766869545
0,0,0.2529467046260834
0,0,0.1001526117324829
1,1,0.3748731911182403
1,1,0.4630587100982666
0,0,0.1318457126617431
0,0,0.045871365815401
0,0,0.0477560609579086
0,1,0.2850062847137451
1,1,0.3271990120410919
0,0,0.0075794248841702
0,1,0.4801478385925293
0,0,0.2259015440940857
0,0,0.251857042312622
1,1,0.3646214008331299
1,1,0.3661930859088897
0,0,0.1827929615974426
1,0,0.1338141113519668
0,0,0.0192771404981613
1,1,0.5167761445045471
0,0,0.1903119087219238
0,0,0.0948886126279831
1,1,0.5843746662139893
0,0,0.1310732662677765
0,0,0.0717012882232666
0,0,0.2157695442438125
0,0,0.0457840412855148
0,0,0.1143772974610328
0,0,0.0405231043696403
1,0,0.2567715942859649
0,1,0.3136994540691376
0,0,0.0678926855325698
0,1,0.4225907623767853
0,0,0.1380150765180587
1,0,0.1345716714859008
0,1,0.5320976376533508
0,0,0.0619165562093257
0,0,0.1873782277107238
0,1,0.3497875034809112
0,0,0.1766940802335739
1,1,0.3040556013584137
1,0,0.2553269267082214
1,0,0.1607653051614761
1,1,0.3980451226234436
1,0,0.130412682890892
0,0,0.0363645404577255
0,0,0.0930748656392097
0,0,0.1486599743366241
0,0,0.2248454689979553
0,0,0.1331580281257629
0,0,0.0188327897340059
0,1,0.5953853726387024
0,0,0.0174364484846591
0,0,0.068021647632122
0,0,0.0711477324366569
1,1,0.4480000436306
1,1,0.7578065395355225
0,0,0.1791905015707016
0,0,0.0914944410324096
1,1,0.6311429738998413
1,1,0.3196220099925995
0,0,0.1967813372611999
0,0,0.0296890307217836
0,0,2.8088757972000167e-05
0,0,0.1539346277713775
1,0,0.1497756540775299
0,0,0.1242691501975059
0,0,0.0576668307185173
1,0,0.2465099245309829
0,1,0.3343734443187713
1,0,0.1092568784952163
1,1,0.3061645627021789
1,1,0.272055983543396
1,0,0.2635270059108734
1,1,0.6819822192192078
0,0,0.1017237678170204
1,1,0.4447261691093445
0,0,0.0990564972162246
1,1,0.5993177890777588
0,0,0.1446201205253601
0,0,0.0840610489249229
0,0,0.0330685153603553
0,0,0.0729888454079628
0,1,0.3713172674179077
0,0,0.1237361803650856
1,1,0.5166533589363098
0,0,0.251857042312622
0,0,0.056721094995737
0,0,0.1895172148942947
0,0,0.1943780779838562
0,0,0.030735470354557
0,0,0.1479694247245788
0,0,0.183980792760849
1,1,0.7391922473907471
0,0,0.1274333596229553
0,0,0.0161106754094362
0,0,0.2673678398132324
1,0,0.1909279376268386
0,0,0.1233916655182838
0,0,0.2020981609821319
0,0,0.0889341533184051
0,0,0.1549242436885833
0,1,0.3276000022888183
1,0,0.2610719799995422
0,0,0.0483883433043956
0,0,0.1011679247021675
0,0,0.1523559689521789
1,1,0.5091627240180969
0,1,0.507076621055603
1,1,0.2794773578643799
0,0,0.115969493985176
0,0,0.2260938286781311
1,1,0.3690734505653381
0,0,0.1371955424547195
0,0,0.0138797527179121
0,0,0.2532825171947479
0,0,0.0939329341053962
0,1,0.3619507849216461
0,1,0.4061784446239471
1,1,0.2737065553665161
1,1,0.6674861311912537
0,0,0.0702496767044067
0,0,0.0022665057331323
0,0,0.1369937360286712
0,0,0.2535681128501892
0,0,0.251150369644165
1,1,0.5542958974838257
0,0,0.0771602988243103
0,0,0.0790063440799713
0,0,0.0794520750641822
0,0,0.0869573578238487
1,1,0.5082712769508362
0,0,0.0653888136148452
1,1,0.5585256218910217
0,1,0.5660868287086487
0,0,0.2030493468046188
0,0,0.0114715797826647
0,0,0.2156016379594802
0,0,0.1380388587713241
0,0,0.1446224153041839
0,0,0.1655789017677307
0,0,0.1480030566453933
0,1,0.360989898443222
0,0,0.2076634764671325
0,1,0.3770054280757904
0,0,0.1092014014720916
1,1,0.6432443261146545
0,0,0.1185892075300216
1,1,0.400416612625122
0,0,0.1058413311839103
0,1,0.5510312914848328
0,0,0.1420872956514358
0,1,0.3287175297737121
1,1,0.6108295917510986
0,0,0.1373074501752853
1,1,0.4625162780284881
0,0,0.0807038247585296
0,0,0.1906643956899643
0,0,0.1018434315919876
0,1,0.3096230626106262
0,0,0.094328336417675
0,0,0.107473075389862
0,0,0.2458271533250808
1,1,0.8903144598007202
0,0,0.0234991945326328
0,0,0.1566819250583648
0,0,0.1079136654734611
1,0,0.2590182721614837
1,1,0.3157635927200317
0,0,0.0818017572164535
1,0,0.1326660513877868
0,0,0.2346088141202926
0,0,0.102189652621746
0,0,0.0841839760541915
0,0,0.0978774726390838
1,0,0.2589020133018493
0,0,0.2088742703199386
1,1,0.3980695605278015
0,0,0.1151820495724678
1,1,0.3576709926128387
0,0,0.1270223706960678
0,1,0.2897121012210846
0,0,0.1296905279159546
0,0,0.1368523389101028
