Actual,Predicted,y_score
0,1,0.27068287
0,0,0.19988577
1,1,0.27656502
0,1,0.27444565
0,0,0.22907175
0,0,0.21488748
0,1,0.2610732
0,1,0.3078444
0,0,0.21411718
0,0,0.23471135
0,1,0.2734866
0,0,0.25043625
0,0,0.22757795
0,0,0.2228248
0,0,0.18180399
0,0,0.23344226
0,0,0.1946025
0,0,0.23897685
0,0,0.22382225
1,1,0.31622764
0,0,0.20302194
0,1,0.37741762
0,0,0.22511528
1,1,0.25881696
0,0,0.24466595
0,0,0.20439188
0,1,0.3700941
0,0,0.23092496
1,1,0.5640076
0,1,0.2657544
0,1,0.37425956
0,0,0.19195464
0,1,0.27905518
0,0,0.20109572
0,0,0.18913752
0,0,0.18718767
0,0,0.20769943
0,0,0.20359686
1,1,0.49811932
0,0,0.21348554
0,1,0.25828862
0,0,0.25364146
0,0,0.2377807
0,0,0.24956745
1,1,0.32978198
0,0,0.21291298
1,0,0.253995
1,1,0.28133717
0,0,0.24521701
0,1,0.28387612
0,0,0.1790974
1,1,0.5281242
0,1,0.27768806
0,0,0.21545029
0,0,0.18784791
0,0,0.20782383
0,0,0.23250802
0,0,0.22265635
0,1,0.26436067
1,0,0.2426351
0,0,0.21058095
1,1,0.34130907
0,0,0.21392782
0,0,0.2014906
0,0,0.19938387
0,0,0.19048356
0,1,0.4667229
0,1,0.3118435
0,0,0.21684274
0,0,0.23769632
0,0,0.19677657
1,0,0.24601187
0,0,0.25163925
0,1,0.37127817
0,0,0.22906359
0,0,0.19762036
0,0,0.23269549
0,0,0.19688669
0,0,0.24248092
1,0,0.22787428
1,1,0.26240373
0,0,0.2136023
0,0,0.21182692
0,0,0.1825822
0,1,0.2626051
1,1,0.35482088
0,0,0.1829646
0,0,0.24494506
0,1,0.27217332
0,0,0.18785907
1,0,0.18929458
1,1,0.31789717
0,1,0.2919555
1,1,0.26317534
0,0,0.22567894
1,0,0.24906811
0,0,0.18099935
0,0,0.20110111
1,1,0.31487137
0,0,0.21572955
0,1,0.26137123
0,1,0.27939615
0,0,0.2367697
0,0,0.17961334
0,0,0.20674947
1,0,0.25494993
0,0,0.24049927
0,0,0.2522528
0,0,0.25402775
0,0,0.2504362
1,0,0.23144807
0,0,0.22347651
0,0,0.18538979
0,0,0.22176163
0,1,0.3385362
0,0,0.20803294
1,1,0.30939877
1,0,0.2021271
1,1,0.26156917
1,0,0.24677508
1,0,0.2441631
0,1,0.3428966
0,0,0.20122473
0,0,0.23892622
0,1,0.27881002
0,1,0.45329037
0,0,0.24591348
0,1,0.37149277
0,0,0.20316431
0,0,0.24501476
0,1,0.36235154
1,1,0.37344354
1,1,0.55730546
0,1,0.2822631
0,0,0.1898731
1,1,0.5058236
1,1,0.55769604
0,0,0.20722833
0,0,0.25132188
0,0,0.21041435
0,0,0.25123492
1,1,0.36015397
0,0,0.22278017
0,1,0.39662468
1,1,0.27561325
0,0,0.23138738
1,0,0.2391463
1,0,0.2413788
1,1,0.3574316
1,1,0.28391367
1,1,0.31082347
0,1,0.35948703
1,0,0.22555336
0,0,0.2073823
1,1,0.36346412
0,1,0.5273737
0,1,0.2585682
0,0,0.20096865
0,0,0.22041258
0,0,0.19842532
0,0,0.23162848
1,1,0.28449044
0,0,0.21155125
0,0,0.21943913
0,0,0.21806552
0,1,0.27457958
0,0,0.2321512
0,1,0.3450752
0,0,0.2134039
1,1,0.57492
0,0,0.2339819
0,1,0.3415974
0,0,0.23261724
1,1,0.32378766
0,0,0.22287528
0,0,0.21028377
0,0,0.20287153
0,1,0.45524597
0,0,0.20995964
