true_label,pred_label,predict_proba
0,0,0.00044374029900038514
0,0,0.00011424518565051645
1,1,0.9982182574755407
0,0,0.0002483692670580535
0,0,0.05133010981485961
0,0,0.001010122721912469
0,0,0.06520529634007839
0,1,0.9453640368110812
0,0,0.05584016039686494
1,1,0.9331606002857376
0,0,5.308849396803791e-05
0,0,0.0005338856392899044
1,1,0.983653480933424
0,0,0.0002235948258287967
1,1,0.9917839090051884
0,0,0.00022324294488116535
0,0,0.0001685698033885645
1,1,0.9936077810389775
0,0,0.003220433652950586
0,0,0.009103123955505067
0,0,0.000683547595642857
0,0,8.75627393746508e-05
0,0,0.009479764966496584
0,0,0.0003281873887296969
1,1,0.9739172131589813
1,1,0.9992807083614557
0,0,0.011823293234711476
0,0,0.0008773208350039539
0,0,0.0005473867428123218
1,1,0.9817125890245264
0,0,0.00018607367100011824
1,1,0.9931972640335818
0,0,0.0004493742417072164
0,0,0.0009424260281986892
0,0,0.20939348347087122
1,1,0.9987565427587667
0,0,0.00016531955761270583
0,0,0.00015588592153833826
0,0,6.357437390065153e-05
0,0,7.551513752880917e-05
0,0,0.00012315776820133443
0,1,0.9692518060150622
0,0,0.012171173195887936
0,0,0.00020895964324943407
0,0,0.0003279630197333615
0,0,0.0012320965166997357
0,0,0.013538809129767442
0,0,0.030708144876520314
0,0,0.00036453434736484415
0,0,0.0008439772433012136
0,0,0.0003886967361541413
0,0,0.0032016427478403476
0,0,0.0005119361128236441
0,0,0.0011147519990226987
0,0,0.00044578045856846895
0,0,0.14268221445811033
0,0,0.08055990070124396
1,0,0.49239319759672157
1,1,0.5400636387494644
1,1,0.9973623550364066
1,1,0.9127015540359548
1,1,0.9996717444923214
0,0,0.0959024892709468
1,1,0.9907309135862641
1,1,0.8818112342178056
1,0,0.021866804194870415
0,0,0.00010305313048375557
1,1,0.9954101846836513
0,0,0.00020464483066499843
0,0,0.03419705780539263
0,0,7.618947290968323e-05
0,0,0.0019098541727444018
1,1,0.9992987771550398
0,0,0.0006286214520468336
0,0,0.00015056990741284156
0,0,9.08543550370837e-05
0,0,0.00014907081056885093
0,0,0.0003676842596184971
0,0,0.295305191247396
1,1,0.9952581230995026
1,1,0.9993127584021696
0,0,0.00015304765983104594
0,0,0.0004289510925824859
0,0,5.993225727763354e-05
1,1,0.9966360720826538
0,0,0.0029469571543297678
