Actual,Predicted,y_score
1,1,0.27249423
0,0,0.21923962
1,1,0.2777515
0,0,0.20054965
1,1,0.32003415
0,0,0.22534105
1,1,0.25741422
1,1,0.26444745
1,1,0.35318187
1,1,0.49616346
1,1,0.31313145
0,1,0.30451155
0,0,0.19495553
0,0,0.2282733
1,1,0.51440835
0,0,0.20478868
0,0,0.21609321
0,0,0.20538566
0,0,0.18790694
0,0,0.21204816
0,0,0.23887023
0,0,0.21404603
1,1,0.37705952
0,0,0.21166335
1,1,0.26615566
0,0,0.20450322
1,1,0.37713316
0,0,0.22509913
0,0,0.21159741
0,1,0.26077527
1,1,0.50636154
0,0,0.23355693
0,0,0.21235394
0,1,0.5003392
1,1,0.38494146
0,0,0.20875373
0,0,0.24118114
1,0,0.25237787
0,1,0.2703992
0,1,0.29026583
1,1,0.40928823
0,1,0.3154933
1,1,0.54414386
0,0,0.21596858
0,1,0.2822341
0,1,0.3889002
1,1,0.39243743
0,1,0.3110624
0,0,0.20573576
0,0,0.1991933
0,0,0.19901513
0,1,0.29340425
0,0,0.25495782
0,0,0.2544314
1,1,0.42148256
0,1,0.31448677
0,0,0.1951537
0,0,0.2183495
1,1,0.3965941
0,0,0.2037282
1,1,0.4378588
0,0,0.2313402
0,0,0.18262455
1,1,0.531202
1,1,0.55568755
1,1,0.57511806
0,0,0.21592593
0,1,0.27082774
0,0,0.22447498
1,1,0.2906683
0,1,0.39583567
0,1,0.2943187
1,1,0.30343038
0,0,0.19435339
0,1,0.28331324
1,1,0.4498926
1,0,0.2517065
1,1,0.27361205
1,0,0.2537329
0,0,0.20756339
0,0,0.19571397
0,0,0.22454944
0,0,0.23062871
1,1,0.32052246
0,0,0.21738201
0,0,0.21139337
0,0,0.20130742
0,0,0.25692603
0,0,0.22347912
0,0,0.22030868
0,1,0.40274578
0,0,0.21490572
0,0,0.18312542
0,0,0.2181796
0,0,0.19624323
0,1,0.26663586
0,0,0.19187164
0,0,0.19511892
1,1,0.48477086
1,1,0.27000296
0,1,0.2655239
0,1,0.2719125
0,1,0.27329966
1,1,0.34216455
1,1,0.28913063
1,1,0.45245507
0,0,0.24118054
0,0,0.2272457
1,1,0.3159862
0,0,0.243759
1,1,0.27756187
0,0,0.2085755
1,1,0.5112554
0,0,0.19238837
1,1,0.53070456
1,0,0.25306433
0,1,0.30810428
0,1,0.26162523
0,1,0.2692898
1,1,0.2728184
1,0,0.2231373
0,0,0.20427153
0,1,0.2687995
1,1,0.27783185
0,0,0.19398338
1,1,0.46299973
1,1,0.40551832
0,1,0.2577934
0,0,0.22887011
0,1,0.28511888
1,1,0.52986795
0,0,0.2192635
1,1,0.27338034
0,0,0.21709499
0,0,0.21802776
0,1,0.27778184
1,1,0.31530783
0,0,0.2392331
0,0,0.18533133
0,0,0.23935333
0,0,0.19717093
0,0,0.20636477
0,0,0.21628816
0,1,0.26148152
0,0,0.22397919
0,1,0.27251145
0,1,0.2587547
0,0,0.18894002
0,1,0.3854275
0,0,0.22951226
0,1,0.35189983
1,1,0.29645175
1,1,0.28402737
0,0,0.21577126
1,1,0.5179745
0,0,0.25256175
0,0,0.1954345
0,1,0.27635276
1,1,0.366391
0,0,0.2070624
0,0,0.22693934
1,1,0.3733127
0,0,0.21535288
0,0,0.2335481
0,0,0.23856735
1,1,0.32313815
0,0,0.20134985
0,1,0.37117952
0,1,0.39400798
0,0,0.22160517
0,0,0.23648109
1,1,0.27463233
1,0,0.24250282
0,1,0.31309223
0,0,0.21506864
0,0,0.21971223
1,1,0.35895783
0,0,0.2061734
0,0,0.17091745
0,1,0.29244554
0,1,0.2618445
1,1,0.2797796
1,1,0.25876406
0,0,0.2040374
1,1,0.27759755
0,0,0.20515311
0,1,0.297803
0,0,0.24782825
0,0,0.24408236
1,1,0.2686182
1,0,0.242292
1,1,0.2861125
1,1,0.5352973
0,1,0.279787
1,1,0.5120178
0,0,0.21874411
0,1,0.39115453
0,1,0.27787477
0,1,0.30599162
0,0,0.2053022
1,1,0.53077626
0,0,0.20423628
0,0,0.19462049
1,0,0.2549173
1,1,0.2779058
0,1,0.26794025
1,1,0.2576941
0,0,0.2230932
0,0,0.19519867
1,1,0.26852414
0,0,0.23157735
0,1,0.27910703
0,0,0.17760424
0,1,0.37612572
0,0,0.25400853
0,1,0.49097043
0,0,0.22084023
0,0,0.23935612
0,0,0.2132567
0,1,0.29813343
1,1,0.3294949
0,1,0.28935587
0,0,0.20774722
0,0,0.19251929
1,1,0.52451366
1,0,0.23368832
0,0,0.24454498
0,1,0.3155584
1,1,0.2906602
0,0,0.22864994
1,1,0.28060368
1,1,0.36202866
0,1,0.2940131
0,1,0.3334766
1,0,0.24043028
0,0,0.18509421
0,0,0.23271117
0,0,0.254265
0,1,0.4224653
0,0,0.19251738
0,0,0.18853079
1,1,0.4983911
0,1,0.2861093
1,1,0.44105333
1,1,0.29432243
1,1,0.28279176
0,0,0.2397552
0,0,0.2523617
0,0,0.20797276
1,1,0.48409072
0,0,0.23108964
0,0,0.24836954
0,0,0.22326304
0,0,0.20571375
0,0,0.18156688
0,1,0.30410132
1,1,0.260547
0,0,0.23486656
0,0,0.22959626
0,1,0.26682675
0,0,0.21452853
0,0,0.1924426
1,0,0.25589934
0,0,0.18801467
0,1,0.26854935
1,1,0.35866082
0,1,0.34207362
1,0,0.22303593
0,1,0.2725023
0,0,0.2155297
0,0,0.19517018
0,1,0.27265233
0,0,0.20550248
1,1,0.2916272
1,1,0.44648024
0,1,0.32421544
0,1,0.26203245
0,0,0.24800226
1,1,0.30800167
1,1,0.30139786
1,1,0.59916604
0,1,0.2636807
0,0,0.24315953
1,1,0.32695344
0,0,0.23342516
1,1,0.31318375
0,0,0.17689335
0,1,0.30071306
0,1,0.34307745
1,1,0.3565742
1,1,0.29806888
1,0,0.2180219
0,0,0.23028407
0,0,0.23181674
0,0,0.1732385
0,0,0.20451081
0,0,0.23328286
0,1,0.49278465
0,0,0.231467
0,0,0.20034967
1,1,0.50632775
1,1,0.34340185
0,0,0.20795967
0,0,0.21103004
0,1,0.2576266
0,0,0.24127713
1,1,0.27182126
0,1,0.29666027
0,0,0.24108891
0,0,0.23670498
0,1,0.28506103
1,1,0.2862007
0,0,0.2243215
0,0,0.25247705
0,1,0.26961288
1,1,0.53591377
0,0,0.213874
1,1,0.25763115
0,1,0.27326506
0,0,0.18192609
0,1,0.28087345
0,1,0.27673867
1,1,0.3026932
1,1,0.49455607
0,0,0.20942591
1,1,0.50717765
0,0,0.20080659
1,1,0.3305766
0,0,0.20434743
0,1,0.30044535
0,0,0.22611585
0,0,0.24084854
0,0,0.23342077
0,0,0.19552018
0,0,0.21820031
0,1,0.26351663
0,1,0.27787486
0,1,0.26288426
0,0,0.24935332
0,1,0.31155896
0,1,0.30667087
1,1,0.46628422
0,0,0.25114223
0,0,0.19304952
0,0,0.23618388
0,1,0.33338717
0,0,0.1931302
1,1,0.45862243
0,0,0.2504975
1,1,0.3061404
0,0,0.21894175
0,0,0.23242044
1,1,0.3395595
0,0,0.25428554
0,0,0.21416643
0,1,0.30217654
0,1,0.26405162
0,0,0.231353
0,1,0.35563356
0,0,0.22414999
1,1,0.49050477
0,0,0.20187658
0,1,0.29936415
0,0,0.18667476
0,0,0.25709772
1,1,0.31429243
1,1,0.5647797
0,1,0.40767816
0,1,0.28372487
0,0,0.24968253
1,1,0.34181553
0,0,0.25257888
0,0,0.19594948
0,0,0.2528515
1,0,0.24496341
0,0,0.21682294
0,0,0.2285057
0,1,0.26180294
1,1,0.34319693
0,0,0.20819813
0,0,0.22820753
0,1,0.3554399
0,1,0.274296
0,1,0.37996536
0,1,0.26925182
1,1,0.29161692
1,1,0.2676626
1,1,0.46686602
0,0,0.22184737
0,1,0.28100705
0,1,0.37142694
0,0,0.21143012
0,0,0.18792535
0,1,0.2714831
0,1,0.25923166
0,1,0.50006896
0,0,0.2253157
1,1,0.35054284
1,1,0.26216158
1,1,0.26779053
0,0,0.24320954
1,1,0.52262235
0,1,0.2572226
1,1,0.5514759
1,0,0.20809512
1,1,0.37590665
0,0,0.22832015
0,0,0.23873371
0,0,0.23038675
0,0,0.22167748
1,1,0.2881628
0,1,0.2729434
1,1,0.37464917
1,1,0.2665093
0,0,0.22446196
0,1,0.28222188
1,1,0.27113622
0,1,0.28158933
0,0,0.20827647
1,1,0.49597794
1,1,0.47410062
0,1,0.27532804
0,1,0.31416222
1,1,0.5179075
0,0,0.20601322
0,0,0.21306027
0,1,0.28469196
0,1,0.26795146
0,0,0.20955591
1,1,0.29301348
0,0,0.17601198
0,0,0.16594893
1,1,0.3958056
0,0,0.19187553
1,1,0.2969944
1,1,0.25720832
0,0,0.23705308
1,1,0.5418717
1,0,0.24853794
0,0,0.22649606
0,1,0.44863582
0,0,0.23362736
1,1,0.2805499
1,1,0.35613218
1,1,0.28590482
0,1,0.40943158
0,0,0.19600017
0,0,0.20159727
1,0,0.25477913
0,1,0.357586
0,1,0.26175252
1,1,0.28194284
0,1,0.29485568
0,0,0.21372306
0,1,0.36722767
0,0,0.18581483
0,1,0.27526608
0,0,0.21610667
0,0,0.24432147
0,0,0.24403137
0,0,0.2466574
0,0,0.20547332
0,0,0.21996135
0,1,0.38316825
0,0,0.2182669
1,1,0.36659473
0,1,0.31308225
0,0,0.22326802
